DQ HER, 2457563.922813, 14.752, 0.026, V
DQ HER, 2457563.922002, 14.746, 0.025, V
DQ HER, 2457563.921192, 14.761, 0.026, V
DQ HER, 2457563.920394, 14.724, 0.025, V
DQ HER, 2457563.919583, 14.714, 0.025, V
DQ HER, 2457563.918762, 14.765, 0.026, V
DQ HER, 2457563.917928, 14.715, 0.025, V
DQ HER, 2457563.917130, 14.759, 0.025, V
DQ HER, 2457563.916308, 14.742, 0.025, V
DQ HER, 2457563.915498, 14.723, 0.025, V
DQ HER, 2457563.914687, 14.748, 0.025, V
DQ HER, 2457563.913866, 14.733, 0.025, V
DQ HER, 2457563.913067, 14.697, 0.025, V
DQ HER, 2457563.912257, 14.711, 0.025, V
DQ HER, 2457563.911424, 14.694, 0.024, V
DQ HER, 2457563.910625, 14.727, 0.025, V
DQ HER, 2457563.909803, 14.772, 0.026, V
DQ HER, 2457563.909005, 14.758, 0.026, V
DQ HER, 2457563.908206, 14.754, 0.025, V
DQ HER, 2457563.907407, 14.802, 0.026, V
DQ HER, 2457563.906586, 14.773, 0.025, V
DQ HER, 2457563.905776, 14.754, 0.026, V
DQ HER, 2457563.904977, 14.761, 0.025, V
DQ HER, 2457563.904167, 14.774, 0.025, V
DQ HER, 2457563.903368, 14.773, 0.026, V
DQ HER, 2457563.902546, 14.772, 0.025, V
DQ HER, 2457563.901725, 14.789, 0.026, V
DQ HER, 2457563.900926, 14.782, 0.025, V
DQ HER, 2457563.900116, 14.811, 0.026, V
DQ HER, 2457563.899294, 14.773, 0.026, V
DQ HER, 2457563.898472, 14.766, 0.025, V
DQ HER, 2457563.897662, 14.771, 0.026, V
DQ HER, 2457563.896840, 14.808, 0.026, V
DQ HER, 2457563.896042, 14.776, 0.025, V
DQ HER, 2457563.895220, 14.807, 0.026, V
DQ HER, 2457563.894398, 14.810, 0.026, V
DQ HER, 2457563.893599, 14.775, 0.025, V
DQ HER, 2457563.892789, 14.792, 0.025, V
DQ HER, 2457563.891979, 14.825, 0.026, V
DQ HER, 2457563.891157, 14.808, 0.026, V
DQ HER, 2457563.890359, 14.825, 0.026, V
DQ HER, 2457563.889549, 14.879, 0.029, V
DQ HER, 2457563.888762, 14.830, 0.030, V
DQ HER, 2457563.887951, 14.836, 0.029, V
DQ HER, 2457563.887141, 14.802, 0.029, V
DQ HER, 2457563.886319, 14.853, 0.029, V
DQ HER, 2457563.885521, 14.860, 0.029, V
DQ HER, 2457563.884699, 14.871, 0.029, V
DQ HER, 2457563.883900, 14.858, 0.029, V
DQ HER, 2457563.883079, 14.890, 0.030, V
DQ HER, 2457563.882269, 14.929, 0.031, V
DQ HER, 2457563.881458, 14.923, 0.031, V
DQ HER, 2457563.880648, 14.976, 0.032, V
DQ HER, 2457563.879838, 15.048, 0.033, V
DQ HER, 2457563.879028, 15.033, 0.033, V
DQ HER, 2457563.878229, 15.074, 0.033, V
DQ HER, 2457563.877407, 15.163, 0.036, V
DQ HER, 2457563.876609, 15.200, 0.036, V
DQ HER, 2457563.875787, 15.283, 0.039, V
DQ HER, 2457563.874965, 15.332, 0.039, V
DQ HER, 2457563.874143, 15.330, 0.040, V
DQ HER, 2457563.873333, 15.410, 0.042, V
DQ HER, 2457563.872523, 15.521, 0.045, V
DQ HER, 2457563.871713, 15.658, 0.052, V
DQ HER, 2457563.870903, 15.736, 0.055, V
DQ HER, 2457563.870093, 15.862, 0.057, V
DQ HER, 2457563.869271, 15.892, 0.059, V
DQ HER, 2457563.868449, 16.099, 0.068, V
DQ HER, 2457563.867627, 16.260, 0.081, V
DQ HER, 2457563.866817, 16.367, 0.085, V
DQ HER, 2457563.866007, 16.585, 0.102, V
DQ HER, 2457563.865197, 16.765, 0.120, V
DQ HER, 2457563.864387, 16.804, 0.122, V
DQ HER, 2457563.863576, 16.549, 0.096, V
DQ HER, 2457563.862743, 16.778, 0.123, V
DQ HER, 2457563.861933, 16.980, 0.109, V
DQ HER, 2457563.861100, 16.924, 0.111, V
DQ HER, 2457563.860301, 16.928, 0.135, V
DQ HER, 2457563.859502, 16.872, 0.121, V
DQ HER, 2457563.858692, 16.695, 0.107, V
DQ HER, 2457563.857894, 16.431, 0.089, V
DQ HER, 2457563.857095, 16.250, 0.074, V
DQ HER, 2457563.856262, 16.063, 0.067, V
DQ HER, 2457563.855463, 15.919, 0.061, V
DQ HER, 2457563.854641, 15.849, 0.055, V
DQ HER, 2457563.85404, 15.866, 0.079, V
DQ HER, 2457563.853843, 15.621, 0.050, V
DQ HER, 2457563.85318, 15.593, 0.060, V
DQ HER, 2457563.853021, 15.503, 0.044, V
DQ HER, 2457563.85233, 15.599, 0.056, V
DQ HER, 2457563.852199, 15.413, 0.042, V
DQ HER, 2457563.85147, 15.425, 0.047, V
DQ HER, 2457563.851389, 15.289, 0.039, V
DQ HER, 2457563.85061, 15.280, 0.041, V
DQ HER, 2457563.84976, 15.136, 0.035, V
DQ HER, 2457563.84891, 14.996, 0.031, V
DQ HER, 2457563.84804, 14.873, 0.027, V
DQ HER, 2457563.84720, 14.811, 0.027, V
DQ HER, 2457563.84634, 14.748, 0.023, V
DQ HER, 2457563.84549, 14.693, 0.023, V
DQ HER, 2457563.84463, 14.706, 0.022, V
DQ HER, 2457563.84377, 14.672, 0.022, V
DQ HER, 2457563.843299, 14.641, 0.023, V
DQ HER, 2457563.84292, 14.648, 0.021, V
DQ HER, 2457563.842465, 14.654, 0.023, V
DQ HER, 2457563.84206, 14.632, 0.020, V
DQ HER, 2457563.841655, 14.620, 0.022, V
DQ HER, 2457563.84120, 14.623, 0.018, V
DQ HER, 2457563.840845, 14.605, 0.023, V
DQ HER, 2457563.84035, 14.601, 0.018, V
DQ HER, 2457563.840023, 14.570, 0.022, V
DQ HER, 2457563.83949, 14.562, 0.017, V
DQ HER, 2457563.839225, 14.535, 0.022, V
DQ HER, 2457563.83863, 14.549, 0.017, V
DQ HER, 2457563.838414, 14.549, 0.022, V
DQ HER, 2457563.83778, 14.589, 0.017, V
DQ HER, 2457563.837593, 14.564, 0.022, V
DQ HER, 2457563.83692, 14.571, 0.017, V
DQ HER, 2457563.836794, 14.546, 0.021, V
DQ HER, 2457563.83606, 14.552, 0.017, V
DQ HER, 2457563.835984, 14.534, 0.021, V
DQ HER, 2457563.835162, 14.537, 0.022, V
DQ HER, 2457563.834352, 14.544, 0.022, V
DQ HER, 2457563.833553, 14.541, 0.022, V
DQ HER, 2457563.832743, 14.599, 0.022, V
DQ HER, 2457563.831921, 14.571, 0.022, V
DQ HER, 2457563.83189, 14.565, 0.016, V
DQ HER, 2457563.831111, 14.632, 0.023, V
DQ HER, 2457563.83103, 14.600, 0.016, V
DQ HER, 2457563.830312, 14.622, 0.023, V
DQ HER, 2457563.83017, 14.616, 0.016, V
DQ HER, 2457563.829502, 14.611, 0.022, V
DQ HER, 2457563.82932, 14.627, 0.016, V
DQ HER, 2457563.828692, 14.584, 0.022, V
DQ HER, 2457563.82847, 14.572, 0.016, V
DQ HER, 2457563.827894, 14.578, 0.022, V
DQ HER, 2457563.82762, 14.616, 0.016, V
DQ HER, 2457563.827083, 14.621, 0.022, V
DQ HER, 2457563.82676, 14.634, 0.016, V
DQ HER, 2457563.826250, 14.614, 0.022, V
DQ HER, 2457563.82590, 14.630, 0.016, V
DQ HER, 2457563.825440, 14.594, 0.022, V
DQ HER, 2457563.82505, 14.587, 0.016, V
DQ HER, 2457563.824630, 14.631, 0.023, V
DQ HER, 2457563.82419, 14.605, 0.016, V
DQ HER, 2457563.823808, 14.589, 0.023, V
DQ HER, 2457563.82333, 14.567, 0.016, V
DQ HER, 2457563.823009, 14.590, 0.022, V
DQ HER, 2457563.82248, 14.608, 0.016, V
DQ HER, 2457563.822199, 14.610, 0.022, V
DQ HER, 2457563.82162, 14.589, 0.015, V
DQ HER, 2457563.821377, 14.627, 0.023, V
DQ HER, 2457563.82076, 14.615, 0.016, V
DQ HER, 2457563.820544, 14.665, 0.023, V
DQ HER, 2457563.81991, 14.648, 0.016, V
DQ HER, 2457563.819722, 14.627, 0.023, V
DQ HER, 2457563.81905, 14.614, 0.016, V
DQ HER, 2457563.818877, 14.621, 0.023, V
DQ HER, 2457563.81819, 14.650, 0.016, V
DQ HER, 2457563.818067, 14.639, 0.023, V
DQ HER, 2457563.81735, 14.613, 0.015, V
DQ HER, 2457563.817257, 14.621, 0.023, V
DQ HER, 2457563.81649, 14.647, 0.016, V
DQ HER, 2457563.816435, 14.638, 0.023, V
DQ HER, 2457563.81564, 14.676, 0.017, V
DQ HER, 2457563.815625, 14.671, 0.023, V
DQ HER, 2457563.814826, 14.688, 0.023, V
DQ HER, 2457563.81477, 14.658, 0.016, V
DQ HER, 2457563.814016, 14.667, 0.023, V
DQ HER, 2457563.81391, 14.664, 0.017, V
DQ HER, 2457563.813206, 14.697, 0.023, V
DQ HER, 2457563.81306, 14.680, 0.017, V
DQ HER, 2457563.812384, 14.694, 0.024, V
DQ HER, 2457563.81220, 14.693, 0.017, V
DQ HER, 2457563.811563, 14.671, 0.024, V
DQ HER, 2457563.81134, 14.688, 0.017, V
DQ HER, 2457563.810752, 14.723, 0.024, V
DQ HER, 2457563.81049, 14.694, 0.017, V
DQ HER, 2457563.809931, 14.770, 0.025, V
DQ HER, 2457563.80963, 14.729, 0.017, V
DQ HER, 2457563.809132, 14.730, 0.024, V
DQ HER, 2457563.80877, 14.698, 0.017, V
DQ HER, 2457563.808310, 14.704, 0.024, V
DQ HER, 2457563.80792, 14.706, 0.017, V
DQ HER, 2457563.807477, 14.691, 0.024, V
DQ HER, 2457563.80706, 14.680, 0.017, V
DQ HER, 2457563.806667, 14.675, 0.024, V
DQ HER, 2457563.80622, 14.706, 0.017, V
DQ HER, 2457563.805856, 14.674, 0.024, V
DQ HER, 2457563.80536, 14.697, 0.017, V
DQ HER, 2457563.805035, 14.718, 0.024, V
DQ HER, 2457563.80450, 14.700, 0.016, V
DQ HER, 2457563.804213, 14.704, 0.024, V
DQ HER, 2457563.80366, 14.706, 0.017, V
DQ HER, 2457563.803414, 14.682, 0.024, V
DQ HER, 2457563.80280, 14.694, 0.017, V
DQ HER, 2457563.802593, 14.692, 0.024, V
DQ HER, 2457563.80194, 14.685, 0.017, V
DQ HER, 2457563.801794, 14.673, 0.023, V
DQ HER, 2457563.80109, 14.652, 0.016, V
DQ HER, 2457563.800972, 14.668, 0.024, V
DQ HER, 2457563.80023, 14.706, 0.016, V
DQ HER, 2457563.800151, 14.670, 0.023, V
DQ HER, 2457563.79938, 14.696, 0.016, V
DQ HER, 2457563.799352, 14.646, 0.023, V
DQ HER, 2457563.798530, 14.647, 0.023, V
DQ HER, 2457563.79852, 14.679, 0.017, V
DQ HER, 2457563.797720, 14.644, 0.023, V
DQ HER, 2457563.79767, 14.636, 0.016, V
DQ HER, 2457563.796898, 14.645, 0.023, V
DQ HER, 2457563.79682, 14.625, 0.015, V
DQ HER, 2457563.796076, 14.683, 0.024, V
DQ HER, 2457563.79596, 14.629, 0.015, V
DQ HER, 2457563.795266, 14.658, 0.024, V
DQ HER, 2457563.79510, 14.669, 0.016, V
DQ HER, 2457563.794468, 14.655, 0.023, V
DQ HER, 2457563.79425, 14.670, 0.016, V
DQ HER, 2457563.793634, 14.611, 0.023, V
DQ HER, 2457563.79339, 14.630, 0.016, V
DQ HER, 2457563.792824, 14.644, 0.023, V
DQ HER, 2457563.79253, 14.657, 0.016, V
DQ HER, 2457563.792014, 14.613, 0.023, V
DQ HER, 2457563.79168, 14.656, 0.016, V
DQ HER, 2457563.791192, 14.660, 0.023, V
DQ HER, 2457563.790394, 14.660, 0.023, V
DQ HER, 2457563.789572, 14.655, 0.023, V
DQ HER, 2457563.788762, 14.612, 0.022, V
DQ HER, 2457563.787940, 14.629, 0.023, V
DQ HER, 2457563.78753, 14.633, 0.015, V
DQ HER, 2457563.787118, 14.603, 0.022, V
DQ HER, 2457563.78669, 14.628, 0.015, V
DQ HER, 2457563.786308, 14.621, 0.023, V
DQ HER, 2457563.78583, 14.627, 0.015, V
DQ HER, 2457563.785498, 14.606, 0.022, V
DQ HER, 2457563.78498, 14.624, 0.015, V
DQ HER, 2457563.784676, 14.636, 0.023, V
DQ HER, 2457563.78412, 14.617, 0.014, V
DQ HER, 2457563.783866, 14.630, 0.023, V
DQ HER, 2457563.78326, 14.603, 0.014, V
DQ HER, 2457563.783056, 14.609, 0.022, V
DQ HER, 2457563.78241, 14.599, 0.014, V
DQ HER, 2457563.782245, 14.627, 0.023, V
DQ HER, 2457563.78154, 14.594, 0.014, V
DQ HER, 2457563.781424, 14.611, 0.022, V
DQ HER, 2457563.78069, 14.612, 0.014, V
DQ HER, 2457563.780625, 14.629, 0.023, V
DQ HER, 2457563.77984, 14.607, 0.015, V
DQ HER, 2457563.779803, 14.587, 0.022, V
DQ HER, 2457563.778993, 14.602, 0.022, V
DQ HER, 2457563.77898, 14.605, 0.014, V
DQ HER, 2457563.778194, 14.614, 0.022, V
DQ HER, 2457563.77814, 14.613, 0.015, V
DQ HER, 2457563.777361, 14.594, 0.022, V
DQ HER, 2457563.77727, 14.628, 0.015, V
DQ HER, 2457563.776551, 14.614, 0.026, V
DQ HER, 2457563.77641, 14.631, 0.015, V
DQ HER, 2457563.775752, 14.627, 0.023, V
DQ HER, 2457563.77556, 14.639, 0.015, V
DQ HER, 2457563.774931, 14.673, 0.023, V
DQ HER, 2457563.77471, 14.658, 0.015, V
DQ HER, 2457563.774132, 14.641, 0.023, V
DQ HER, 2457563.77385, 14.673, 0.015, V
DQ HER, 2457563.773310, 14.677, 0.023, V
DQ HER, 2457563.77300, 14.664, 0.015, V
DQ HER, 2457563.772477, 14.666, 0.023, V
DQ HER, 2457563.77214, 14.650, 0.015, V
DQ HER, 2457563.771667, 14.685, 0.023, V
DQ HER, 2457563.77128, 14.688, 0.016, V
DQ HER, 2457563.770857, 14.665, 0.023, V
DQ HER, 2457563.77043, 14.675, 0.015, V
DQ HER, 2457563.770023, 14.673, 0.023, V
DQ HER, 2457563.76957, 14.704, 0.015, V
DQ HER, 2457563.769224, 14.705, 0.023, V
DQ HER, 2457563.76873, 14.673, 0.015, V
DQ HER, 2457563.768414, 14.646, 0.023, V
DQ HER, 2457563.76787, 14.694, 0.016, V
DQ HER, 2457563.767593, 14.496, 0.021, V
DQ HER, 2457563.76701, 14.694, 0.015, V
DQ HER, 2457563.766771, 14.657, 0.023, V
DQ HER, 2457563.76616, 14.699, 0.015, V
DQ HER, 2457563.765961, 14.686, 0.023, V
DQ HER, 2457563.76530, 14.696, 0.015, V
DQ HER, 2457563.765162, 14.676, 0.023, V
DQ HER, 2457563.76443, 14.700, 0.015, V
DQ HER, 2457563.764352, 14.640, 0.023, V
DQ HER, 2457563.76359, 14.684, 0.015, V
DQ HER, 2457563.763542, 14.660, 0.022, V
DQ HER, 2457563.762732, 14.673, 0.023, V
DQ HER, 2457563.76273, 14.657, 0.015, V
DQ HER, 2457563.761910, 14.674, 0.023, V
DQ HER, 2457563.76188, 14.691, 0.015, V
DQ HER, 2457563.761076, 14.696, 0.023, V
DQ HER, 2457563.76102, 14.638, 0.014, V
DQ HER, 2457563.760278, 14.676, 0.023, V
DQ HER, 2457563.76017, 14.683, 0.015, V
DQ HER, 2457563.759468, 14.681, 0.023, V
DQ HER, 2457563.75932, 14.682, 0.015, V
DQ HER, 2457563.758657, 14.690, 0.023, V
DQ HER, 2457563.75847, 14.668, 0.015, V
DQ HER, 2457563.757847, 14.666, 0.023, V
DQ HER, 2457563.75762, 14.675, 0.015, V
DQ HER, 2457563.757037, 14.675, 0.023, V
DQ HER, 2457563.75677, 14.671, 0.015, V
DQ HER, 2457563.756227, 14.701, 0.024, V
DQ HER, 2457563.75591, 14.691, 0.015, V
DQ HER, 2457563.755428, 14.680, 0.023, V
DQ HER, 2457563.75507, 14.680, 0.015, V
DQ HER, 2457563.754618, 14.679, 0.023, V
DQ HER, 2457563.75421, 14.677, 0.015, V
DQ HER, 2457563.753808, 14.664, 0.022, V
DQ HER, 2457563.75336, 14.647, 0.014, V
DQ HER, 2457563.752998, 14.650, 0.022, V
DQ HER, 2457563.75250, 14.649, 0.015, V
DQ HER, 2457563.752187, 14.672, 0.023, V
DQ HER, 2457563.75166, 14.641, 0.014, V
DQ HER, 2457563.751377, 14.638, 0.022, V
DQ HER, 2457563.75080, 14.675, 0.015, V
DQ HER, 2457563.750567, 14.610, 0.022, V
DQ HER, 2457563.74994, 14.662, 0.014, V
DQ HER, 2457563.749757, 14.634, 0.022, V
DQ HER, 2457563.74909, 14.620, 0.014, V
DQ HER, 2457563.748947, 14.655, 0.023, V
DQ HER, 2457563.74823, 14.651, 0.015, V
DQ HER, 2457563.748148, 14.638, 0.022, V
DQ HER, 2457563.74737, 14.647, 0.014, V
DQ HER, 2457563.747326, 14.662, 0.022, V
DQ HER, 2457563.746528, 14.632, 0.022, V
DQ HER, 2457563.745718, 14.641, 0.022, V
DQ HER, 2457563.744884, 14.638, 0.022, V
DQ HER, 2457563.744086, 14.642, 0.022, V
DQ HER, 2457563.743252, 14.607, 0.022, V
DQ HER, 2457563.74304, 14.628, 0.014, V
DQ HER, 2457563.742442, 14.659, 0.022, V
DQ HER, 2457563.74219, 14.634, 0.015, V
DQ HER, 2457563.741632, 14.638, 0.022, V
DQ HER, 2457563.74133, 14.628, 0.014, V
DQ HER, 2457563.740822, 14.621, 0.022, V
DQ HER, 2457563.74049, 14.619, 0.015, V
DQ HER, 2457563.740012, 14.639, 0.022, V
DQ HER, 2457563.73963, 14.597, 0.014, V
DQ HER, 2457563.739178, 14.611, 0.022, V
DQ HER, 2457563.73877, 14.598, 0.014, V
DQ HER, 2457563.738356, 14.630, 0.022, V
DQ HER, 2457563.73792, 14.638, 0.014, V
DQ HER, 2457563.737546, 14.642, 0.022, V
DQ HER, 2457563.73707, 14.619, 0.014, V
DQ HER, 2457563.736725, 14.635, 0.022, V
DQ HER, 2457563.73622, 14.659, 0.014, V
DQ HER, 2457563.735891, 14.648, 0.022, V
DQ HER, 2457563.73536, 14.702, 0.015, V
DQ HER, 2457563.735069, 14.678, 0.022, V
DQ HER, 2457563.73450, 14.669, 0.015, V
DQ HER, 2457563.734271, 14.709, 0.023, V
DQ HER, 2457563.73365, 14.680, 0.015, V
DQ HER, 2457563.733461, 14.723, 0.023, V
DQ HER, 2457563.73280, 14.678, 0.015, V
DQ HER, 2457563.732662, 14.712, 0.023, V
DQ HER, 2457563.73194, 14.720, 0.015, V
DQ HER, 2457563.731852, 14.709, 0.023, V
DQ HER, 2457563.73109, 14.739, 0.015, V
DQ HER, 2457563.731042, 14.762, 0.024, V
DQ HER, 2457563.730243, 14.764, 0.024, V
DQ HER, 2457563.73024, 14.710, 0.015, V
DQ HER, 2457563.729433, 14.759, 0.023, V
DQ HER, 2457563.72939, 14.722, 0.015, V
DQ HER, 2457563.728623, 14.761, 0.024, V
DQ HER, 2457563.72853, 14.750, 0.016, V
DQ HER, 2457563.727801, 14.785, 0.024, V
DQ HER, 2457563.72767, 14.759, 0.016, V
DQ HER, 2457563.726968, 14.790, 0.024, V
DQ HER, 2457563.72683, 14.796, 0.016, V
DQ HER, 2457563.726157, 14.782, 0.024, V
DQ HER, 2457563.72597, 14.776, 0.016, V
DQ HER, 2457563.725347, 14.784, 0.024, V
DQ HER, 2457563.72512, 14.785, 0.016, V
DQ HER, 2457563.724526, 14.774, 0.024, V
DQ HER, 2457563.72426, 14.811, 0.016, V
DQ HER, 2457563.72341, 14.823, 0.016, V
DQ HER, 2457563.72256, 14.788, 0.016, V
DQ HER, 2457563.72170, 14.752, 0.015, V
DQ HER, 2457563.72086, 14.777, 0.016, V
DQ HER, 2457563.71999, 14.780, 0.016, V
DQ HER, 2457563.71912, 14.798, 0.016, V
DQ HER, 2457563.71828, 14.786, 0.016, V
DQ HER, 2457563.71742, 14.800, 0.017, V
DQ HER, 2457563.71656, 14.779, 0.017, V
DQ HER, 2457563.71571, 14.796, 0.016, V
DQ HER, 2457563.71485, 14.810, 0.016, V
DQ HER, 2457563.71399, 14.795, 0.016, V
DQ HER, 2457563.71314, 14.778, 0.015, V
DQ HER, 2457563.71228, 14.780, 0.015, V
DQ HER, 2457563.71142, 14.800, 0.015, V
DQ HER, 2457563.71058, 14.814, 0.016, V
DQ HER, 2457563.70972, 14.763, 0.015, V
DQ HER, 2457563.70887, 14.775, 0.015, V
DQ HER, 2457563.70801, 14.815, 0.015, V
DQ HER, 2457563.70716, 14.763, 0.015, V
DQ HER, 2457563.706308, 14.788, 0.025, V
DQ HER, 2457563.70630, 14.811, 0.016, V
DQ HER, 2457563.705475, 14.808, 0.025, V
DQ HER, 2457563.70545, 14.785, 0.015, V
DQ HER, 2457563.704653, 14.778, 0.024, V
DQ HER, 2457563.70458, 14.766, 0.015, V
DQ HER, 2457563.703831, 14.836, 0.025, V
DQ HER, 2457563.70373, 14.806, 0.016, V
DQ HER, 2457563.703009, 14.808, 0.025, V
DQ HER, 2457563.70287, 14.810, 0.015, V
DQ HER, 2457563.702188, 14.817, 0.025, V
DQ HER, 2457563.69845, 14.842, 0.017, V
DQ HER, 2457563.69759, 14.877, 0.017, V
DQ HER, 2457563.69674, 14.842, 0.018, V
DQ HER, 2457563.69588, 14.820, 0.016, V
DQ HER, 2457563.69502, 14.860, 0.016, V
DQ HER, 2457563.69417, 14.832, 0.017, V
DQ HER, 2457563.69332, 14.859, 0.017, V
DQ HER, 2457563.69245, 14.873, 0.017, V
DQ HER, 2457563.69161, 14.843, 0.018, V
DQ HER, 2457563.69075, 14.831, 0.017, V
DQ HER, 2457563.68991, 14.860, 0.017, V
DQ HER, 2457563.68905, 14.851, 0.017, V
DQ HER, 2457563.68819, 14.934, 0.018, V
DQ HER, 2457563.68734, 15.018, 0.020, V
DQ HER, 2457563.68648, 15.058, 0.020, V
DQ HER, 2457563.68564, 15.089, 0.021, V
DQ HER, 2457563.68477, 15.112, 0.023, V
DQ HER, 2457563.68392, 15.139, 0.021, V
DQ HER, 2457563.68307, 15.236, 0.024, V
DQ HER, 2457563.68221, 15.272, 0.024, V
DQ HER, 2457563.68135, 15.340, 0.025, V
DQ HER, 2457563.67963, 15.532, 0.028, V
DQ HER, 2457563.67877, 15.586, 0.030, V
DQ HER, 2457563.67792, 15.669, 0.032, V
DQ HER, 2457563.67707, 15.813, 0.037, V
DQ HER, 2457563.67622, 15.881, 0.038, V
DQ HER, 2457563.67536, 15.981, 0.041, V
DQ HER, 2457563.67450, 16.240, 0.054, V
DQ HER, 2457563.67365, 16.441, 0.063, V
DQ HER, 2457563.67278, 16.530, 0.069, V
DQ HER, 2457563.67193, 16.813, 0.108, V
DQ HER, 2457563.67108, 17.012, 0.125, V
DQ HER, 2457563.67021, 17.100, 0.128, V
DQ HER, 2457563.66936, 17.047, 0.131, V
DQ HER, 2457563.66852, 17.280, 0.159, V
DQ HER, 2457563.66766, 17.068, 0.135, V
DQ HER, 2457563.66682, 16.925, 0.109, V
DQ HER, 2457563.66596, 17.005, 0.133, V
DQ HER, 2457563.66512, 16.920, 0.117, V
DQ HER, 2457563.66425, 16.720, 0.115, V
DQ HER, 2457563.66339, 16.475, 0.076, V
DQ HER, 2457563.66255, 16.256, 0.065, V
DQ HER, 2457563.66169, 16.202, 0.095, V
DQ HER, 2457563.66084, 15.873, 0.047, V
DQ HER, 2457563.65998, 15.737, 0.051, V
DQ HER, 2457563.65913, 15.608, 0.031, V
DQ HER, 2457563.65828, 15.502, 0.041, V
DQ HER, 2457563.65398, 14.866, 0.018, V
DQ HER, 2457563.65313, 14.788, 0.018, V
DQ HER, 2457563.65227, 14.781, 0.019, V
DQ HER, 2457563.65141, 14.722, 0.018, V
DQ HER, 2457563.65056, 14.698, 0.021, V
DQ HER, 2457563.64970, 14.666, 0.016, V
DQ HER, 2457563.64883, 14.668, 0.014, V
DQ HER, 2457563.64797, 14.654, 0.014, V
DQ HER, 2457563.64711, 14.650, 0.014, V
DQ HER, 2457563.64625, 14.612, 0.014, V
DQ HER, 2457563.64539, 14.597, 0.014, V
DQ HER, 2457563.64455, 14.595, 0.014, V
DQ HER, 2457563.64369, 14.582, 0.013, V
DQ HER, 2457563.64282, 14.599, 0.013, V
DQ HER, 2457563.64198, 14.612, 0.014, V
DQ HER, 2457563.64112, 14.587, 0.013, V
DQ HER, 2457563.64025, 14.626, 0.013, V
DQ HER, 2457563.63941, 14.629, 0.013, V
DQ HER, 2457563.63854, 14.636, 0.013, V
DQ HER, 2457563.63770, 14.659, 0.013, V
DQ HER, 2457563.63684, 14.646, 0.013, V
DQ HER, 2457563.63598, 14.606, 0.014, V
DQ HER, 2457563.63514, 14.591, 0.013, V
DQ HER, 2457563.63429, 14.629, 0.013, V
DQ HER, 2457563.63344, 14.630, 0.013, V
DQ HER, 2457563.63257, 14.646, 0.013, V
DQ HER, 2457563.63172, 14.668, 0.013, V
DQ HER, 2457563.63087, 14.646, 0.013, V
DQ HER, 2457563.63001, 14.675, 0.013, V
DQ HER, 2457563.62917, 14.641, 0.012, V
DQ HER, 2457563.62832, 14.626, 0.013, V
DQ HER, 2457563.62747, 14.631, 0.013, V
DQ HER, 2457563.62661, 14.671, 0.013, V
DQ HER, 2457563.62575, 14.700, 0.013, V
DQ HER, 2457563.62491, 14.647, 0.013, V
DQ HER, 2457563.62405, 14.609, 0.012, V
DQ HER, 2457563.62319, 14.633, 0.013, V
DQ HER, 2457563.62234, 14.632, 0.013, V
DQ HER, 2457563.62148, 14.601, 0.012, V
DQ HER, 2457563.62064, 14.608, 0.012, V
DQ HER, 2457563.61978, 14.648, 0.013, V
DQ HER, 2457563.61892, 14.609, 0.012, V
DQ HER, 2457563.61808, 14.627, 0.013, V
DQ HER, 2457563.61723, 14.621, 0.013, V
DQ HER, 2457563.61638, 14.641, 0.013, V
DQ HER, 2457563.61552, 14.650, 0.013, V
DQ HER, 2457563.61468, 14.633, 0.013, V
DQ HER, 2457563.61382, 14.629, 0.013, V
DQ HER, 2457562.779780, 14.776, 0.027, V
DQ HER, 2457562.778970, 14.762, 0.027, V
DQ HER, 2457562.778160, 14.820, 0.028, V
DQ HER, 2457562.777350, 14.806, 0.027, V
DQ HER, 2457562.776516, 14.863, 0.029, V
DQ HER, 2457562.775706, 14.812, 0.027, V
DQ HER, 2457562.774884, 14.756, 0.027, V
DQ HER, 2457562.774051, 14.820, 0.028, V
DQ HER, 2457562.773241, 14.848, 0.029, V
DQ HER, 2457562.772431, 14.801, 0.028, V
DQ HER, 2457562.771632, 14.763, 0.028, V
DQ HER, 2457562.770833, 14.820, 0.028, V
DQ HER, 2457562.770023, 14.841, 0.029, V
DQ HER, 2457562.769224, 14.875, 0.029, V
DQ HER, 2457562.768414, 14.917, 0.029, V
DQ HER, 2457562.767593, 14.821, 0.028, V
DQ HER, 2457562.766794, 14.849, 0.028, V
DQ HER, 2457562.765972, 14.890, 0.028, V
DQ HER, 2457562.765162, 14.909, 0.029, V
DQ HER, 2457562.764363, 14.939, 0.029, V
DQ HER, 2457562.763542, 14.879, 0.030, V
DQ HER, 2457562.762732, 14.873, 0.029, V
DQ HER, 2457562.761933, 14.892, 0.029, V
DQ HER, 2457562.761100, 14.909, 0.030, V
DQ HER, 2457562.760301, 14.879, 0.029, V
DQ HER, 2457562.759491, 14.902, 0.029, V
DQ HER, 2457562.758669, 14.883, 0.029, V
DQ HER, 2457562.757859, 14.928, 0.030, V
DQ HER, 2457562.757049, 14.877, 0.029, V
DQ HER, 2457562.756227, 14.915, 0.030, V
DQ HER, 2457562.755428, 14.896, 0.029, V
DQ HER, 2457562.754618, 14.869, 0.029, V
DQ HER, 2457562.753785, 14.900, 0.030, V
DQ HER, 2457562.752974, 14.944, 0.030, V
DQ HER, 2457562.752164, 14.909, 0.030, V
