AM HER, 2457150.36, 13.1, Vis.
AM HER, 2457150.322, 13.2, Vis.
AM Her, 2457149.6049, 13.1, Vis.
AM HER, 2457149.518, 13.2, Vis.
AM HER, 2457148.476, 13.3, Vis.
AM HER, 2457147.7410, 13.1, Vis.
AM HER, 2457145.8604, 12.9, Vis.
AM HER, 2457144.8049, 13.5, Vis.
AM HER, 2457144.491, 13.4, Vis.
AM HER, 2457143.8153, 13.5, Vis.
AM HER, 2457142.6951, 13.3, Vis.
AM HER, 2457142.566, 13.2, Vis.
AM HER, 2457140.4701, 13.4, Vis.
AM HER, 2457139.518, 13.4, Vis.
AM HER, 2457139.36, 13.1, Vis.
AM HER, 2457139.349, 12.9, Vis.
AM HER, 2457138.86111, 13.1, Vis.
AM HER, 2457138.8208, 13.2, Vis.
AM HER, 2457138.7505, 12.9, Vis.
AM HER, 2457138.34, 12.9, Vis.
AM HER, 2457137.52, 13.3, Vis.
AM HER, 2457137.32, 13.0, Vis.
AM HER, 2457137.303, 13.0, Vis.
AM HER, 2457136.7995, 12.9, Vis.
AM HER, 2457136.39, 13.0, Vis.
AM HER, 2457135.68750, 13.3, Vis.
AM HER, 2457135.4806, 13.2, Vis.
AM HER, 2457135.36, 12.7, Vis.
AM Her, 2457134.5819, 13.3, Vis.
AM HER, 2457134.507, 13.2, Vis.
AM HER, 2457134.50, 13.1, Vis.
